r_m,depth_km,sigma_S_m,eps_r
1.736989490564329550e+06,4.105094356704503400e-01,1.003334492145469142e-08,4.000000000000000000e+00
1.737001141175065190e+06,3.988588249348103965e-01,1.003239703263232406e-08,4.000000000000000000e+00
1.737012461131451186e+06,3.875388685488141971e-01,1.003147613148426943e-08,4.000000000000000000e+00
1.737023459817741998e+06,3.765401822580024538e-01,1.003058144727011741e-08,4.000000000000000000e+00
1.737034146351859439e+06,3.658536481405608165e-01,1.002971223139326487e-08,4.000000000000000000e+00
1.737044529592950363e+06,3.554704070496372825e-01,1.002886775675736088e-08,4.000000000000000000e+00
1.737054618148731766e+06,3.453818512682337305e-01,1.002804731714196068e-08,4.000000000000000000e+00
1.737064420382626122e+06,3.355796173738781474e-01,1.002725022659638595e-08,4.000000000000000000e+00
1.737073944420694606e+06,3.260555793053936391e-01,1.002647581885179296e-08,4.000000000000000000e+00
1.737083198158374289e+06,3.168018416257109560e-01,1.002572344675058336e-08,4.000000000000000000e+00
1.737092189267022070e+06,3.078107329779304346e-01,1.002499248169276228e-08,4.000000000000000000e+00
1.737100925200276310e+06,2.990747997236903877e-01,1.002428231309834870e-08,4.000000000000000000e+00
1.737109413200233364e+06,2.905867997666355396e-01,1.002359234788607134e-08,4.000000000000000000e+00
1.737117660303453915e+06,2.823396965460852059e-01,1.002292200996706789e-08,4.000000000000000000e+00
1.737125673346794443e+06,2.743266532055567697e-01,1.002227073975373009e-08,4.000000000000000000e+00
1.737133458973075263e+06,2.665410269247368014e-01,1.002163799368280091e-08,4.000000000000000000e+00
1.737141023636588361e+06,2.589763634116388769e-01,1.002102324375262992e-08,4.000000000000000000e+00
1.737148373608446913e+06,2.516263915530871365e-01,1.002042597707405061e-08,4.000000000000000000e+00
1.737155514981784625e+06,2.444850182153750218e-01,1.001984569543416833e-08,4.000000000000000000e+00
1.737162453676806996e+06,2.375463231930043662e-01,1.001928191487316148e-08,4.000000000000000000e+00
1.737169195445698686e+06,2.308045543013140521e-01,1.001873416527343411e-08,4.000000000000000000e+00
1.737175745877393056e+06,2.242541226069443006e-01,1.001820198996080402e-08,4.000000000000000000e+00
1.737182110402203631e+06,2.178895977963693498e-01,1.001768494531719532e-08,4.000000000000000000e+00
1.737188294296327978e+06,2.117057036720216279e-01,1.001718260040479401e-08,4.000000000000000000e+00
1.737194302686220501e+06,2.056973137794993745e-01,1.001669453660119679e-08,4.000000000000000000e+00
1.737200140552841593e+06,1.998594471584074217e-01,1.001622034724496421e-08,4.000000000000000000e+00
1.737205812735788990e+06,1.941872642110101799e-01,1.001575963729188244e-08,4.000000000000000000e+00
1.737211323937307112e+06,1.886760626928880857e-01,1.001531202298079717e-08,4.000000000000000000e+00
1.737216678726187907e+06,1.833212738120928442e-01,1.001487713150947298e-08,4.000000000000000000e+00
1.737221881541556213e+06,1.781184584437869589e-01,1.001445460071984618e-08,4.000000000000000000e+00
1.737226936696551042e+06,1.730633034489583166e-01,1.001404407879232196e-08,4.000000000000000000e+00
1.737231848381900694e+06,1.681516180993057885e-01,1.001364522394893735e-08,4.000000000000000000e+00
1.737236620669397293e+06,1.633793306027073455e-01,1.001325770416522941e-08,4.000000000000000000e+00
1.737241257515271427e+06,1.587424847285728857e-01,1.001288119689051748e-08,4.000000000000000000e+00
1.737245762763472972e+06,1.542372365270275603e-01,1.001251538877599067e-08,4.000000000000000000e+00
1.737250140148857143e+06,1.498598511428572144e-01,1.001215997541104412e-08,4.000000000000000000e+00
1.737254393300280208e+06,1.456066997197922319e-01,1.001181466106709118e-08,4.000000000000000000e+00
1.737258525743609294e+06,1.414742563907057105e-01,1.001147915844858867e-08,4.000000000000000000e+00
1.737262540904643480e+06,1.374590953565202611e-01,1.001115318845169207e-08,4.000000000000000000e+00
1.737266442111955490e+06,1.335578880445100480e-01,1.001083647992948841e-08,4.000000000000000000e+00
1.737270232599649811e+06,1.297674003501888274e-01,1.001052876946421389e-08,4.000000000000000000e+00
1.737273915510044200e+06,1.260844899557996557e-01,1.001022980114596156e-08,4.000000000000000000e+00
1.737277493896275293e+06,1.225061037247069246e-01,1.000993932635796345e-08,4.000000000000000000e+00
1.737280970724828308e+06,1.190292751716915537e-01,1.000965710356767119e-08,4.000000000000000000e+00
1.737284348877997603e+06,1.156511220023967307e-01,1.000938289812434658e-08,4.000000000000000000e+00
1.737287631156275515e+06,1.123688437244854815e-01,1.000911648206212808e-08,4.000000000000000000e+00
1.737290820280673914e+06,1.091797193260863469e-01,1.000885763390891240e-08,4.000000000000000000e+00
1.737293918894979870e+06,1.060811050201300593e-01,1.000860613850066897e-08,4.000000000000000000e+00
1.737296929567947518e+06,1.030704320524819251e-01,1.000836178680127672e-08,4.000000000000000000e+00
1.737299854795427993e+06,1.001452045720070544e-01,1.000812437572727262e-08,4.000000000000000000e+00
1.737302697002437431e+06,9.730299756256863275e-02,1.000789370797787763e-08,4.000000000000000000e+00
1.737305458545168396e+06,9.454145483160390773e-02,1.000766959186980876e-08,4.000000000000000000e+00
1.737308141712942161e+06,9.185828705783932735e-02,1.000745184117675638e-08,4.000000000000000000e+00
1.737310748730107443e+06,8.925126989255659227e-02,1.000724027497374359e-08,4.000000000000000000e+00
1.737313281757884193e+06,8.671824211580678177e-02,1.000703471748556022e-08,4.000000000000000000e+00
1.737315742896154756e+06,8.425710384524427721e-02,1.000683499793989367e-08,4.000000000000000000e+00
1.737318134185205214e+06,8.186581479478627354e-02,1.000664095042456077e-08,4.000000000000000000e+00
1.737320457607416436e+06,7.954239258356392284e-02,1.000645241374874335e-08,4.000000000000000000e+00
1.737322715088907629e+06,7.728491109237074774e-02,1.000626923130832480e-08,4.000000000000000000e+00
1.737324908501133090e+06,7.509149886691011966e-02,1.000609125095509801e-08,4.000000000000000000e+00
1.737327039662433788e+06,7.296033756621181365e-02,1.000591832486954659e-08,4.000000000000000000e+00
1.737329110339544248e+06,7.088966045575216535e-02,1.000575030943749241e-08,4.000000000000000000e+00
1.737331122249058215e+06,6.887775094178505420e-02,1.000558706513010645e-08,4.000000000000000000e+00
1.737333077058850089e+06,6.692294114991091669e-02,1.000542845638755256e-08,4.000000000000000000e+00
1.737334976389459567e+06,6.502361054043286070e-02,1.000527435150576802e-08,4.000000000000000000e+00
1.737336821815433213e+06,6.317818456678651884e-02,1.000512462252644181e-08,4.000000000000000000e+00
1.737338614866631106e+06,6.138513336889445809e-02,1.000497914513050691e-08,4.000000000000000000e+00
1.737340357029494364e+06,5.964297050563618224e-02,1.000483779853423480e-08,4.000000000000000000e+00
1.737342049748277757e+06,5.795025172224268356e-02,1.000470046538854938e-08,4.000000000000000000e+00
1.737343694426246453e+06,5.630557375354692390e-02,1.000456703168131214e-08,4.000000000000000000e+00
1.737345292426840635e+06,5.470757315936498194e-02,1.000443738664192009e-08,4.000000000000000000e+00
1.737346845074803801e+06,5.315492519619874345e-02,1.000431142264943580e-08,4.000000000000000000e+00
1.737348353657282889e+06,5.164634271711111141e-02,1.000418903514243958e-08,4.000000000000000000e+00
1.737349819424893940e+06,5.018057510606013100e-02,1.000407012253224169e-08,4.000000000000000000e+00
1.737351243592760293e+06,4.875640723970718626e-02,1.000395458611793256e-08,4.000000000000000000e+00
1.737352627341517946e+06,4.737265848205424873e-02,1.000384233000451672e-08,4.000000000000000000e+00
1.737353971818296006e+06,4.602818170399405190e-02,1.000373326102261505e-08,4.000000000000000000e+00
1.737355278137667337e+06,4.472186233266256528e-02,1.000362728865120451e-08,4.000000000000000000e+00
1.737356547382571734e+06,4.345261742826551227e-02,1.000352432494205842e-08,4.000000000000000000e+00
1.737357780605214415e+06,4.221939478558488223e-02,1.000342428444655924e-08,4.000000000000000000e+00
1.737358978827938205e+06,4.102117206179536901e-02,1.000332708414463380e-08,4.000000000000000000e+00
1.737360143044070806e+06,3.985695592919364511e-02,1.000323264337551333e-08,4.000000000000000000e+00
1.737361274218748556e+06,3.872578125144354733e-02,1.000314088377061767e-08,4.000000000000000000e+00
1.737362373289716430e+06,3.762671028356999459e-02,1.000305172918838006e-08,4.000000000000000000e+00
1.737363441168105463e+06,3.655883189453743715e-02,1.000296510565097114e-08,4.000000000000000000e+00
1.737364478739187354e+06,3.552126081264577601e-02,1.000288094128253004e-08,4.000000000000000000e+00
1.737365486863109982e+06,3.451313689001835744e-02,1.000279916624951477e-08,4.000000000000000000e+00
1.737366466375608929e+06,3.353362439107149956e-02,1.000271971270259440e-08,4.000000000000000000e+00
1.737367418088701088e+06,3.258191129891201826e-02,1.000264251472011459e-08,4.000000000000000000e+00
1.737368342791357310e+06,3.165720864268951190e-02,1.000256750825346562e-08,4.000000000000000000e+00
1.737369241250157123e+06,3.075874984287656905e-02,1.000249463107352907e-08,4.000000000000000000e+00
1.737370114209923660e+06,2.988579007633961754e-02,1.000242382271919904e-08,4.000000000000000000e+00
1.737370962394341361e+06,2.903760565863922408e-02,1.000235502444697708e-08,4.000000000000000000e+00
1.737371786506556207e+06,2.821349344379268584e-02,1.000228817918210734e-08,4.000000000000000000e+00
1.737372587229757803e+06,2.741277024219743869e-02,1.000222323147121882e-08,4.000000000000000000e+00
1.737373365227746312e+06,2.663477225368842544e-02,1.000216012743617859e-08,4.000000000000000000e+00
1.737374121145483339e+06,2.587885451666079376e-02,1.000209881472920570e-08,4.000000000000000000e+00
1.737374855609624879e+06,2.514439037512056566e-02,1.000203924248955169e-08,4.000000000000000000e+00
1.737375569229042390e+06,2.443077095760963838e-02,1.000198136130118704e-08,4.000000000000000000e+00
1.737376262595327571e+06,2.373740467242896682e-02,1.000192512315148843e-08,4.000000000000000000e+00
1.737376936283281306e+06,2.306371671869419590e-02,1.000187048139174750e-08,4.000000000000000000e+00
1.737377590851391666e+06,2.240914860833436231e-02,1.000181739069804020e-08,4.000000000000000000e+00
1.737378226842296310e+06,2.177315770369023240e-02,1.000176580703380853e-08,4.000000000000000000e+00
1.737378844783232315e+06,2.115521676768548909e-02,1.000171568761309559e-08,4.000000000000000000e+00
1.737379445186473196e+06,2.055481352680362667e-02,1.000166699086522667e-08,4.000000000000000000e+00
1.737380028549753828e+06,1.997145024617202544e-02,1.000161967640004449e-08,4.000000000000000000e+00
1.737380595356683014e+06,1.940464331698604078e-02,1.000157370497441995e-08,4.000000000000000000e+00
1.737381146077144193e+06,1.885392285580746868e-02,1.000152903845980682e-08,4.000000000000000000e+00
1.737381681167685194e+06,1.831883231480605986e-02,1.000148563981032250e-08,4.000000000000000000e+00
1.737382201071896823e+06,1.779892810317687535e-02,1.000144347303219359e-08,4.000000000000000000e+00
1.737382706220779568e+06,1.729377922043204285e-02,1.000140250315376731e-08,4.000000000000000000e+00
1.737383197033102857e+06,1.680296689714304986e-02,1.000136269619649235e-08,4.000000000000000000e+00
1.737383673915750347e+06,1.632608424965292099e-02,1.000132401914664085e-08,4.000000000000000000e+00
1.737384137264058460e+06,1.586273594154044911e-02,1.000128643992796846e-08,4.000000000000000000e+00
1.737384587462143041e+06,1.541253785695880646e-02,1.000124992737507909e-08,4.000000000000000000e+00
1.737385024883218808e+06,1.497511678119190122e-02,1.000121445120751103e-08,4.000000000000000000e+00
1.737385449889908545e+06,1.455011009145528063e-02,1.000117998200463531e-08,4.000000000000000000e+00
1.737385862834542990e+06,1.413716545701026832e-02,1.000114649118113308e-08,4.000000000000000000e+00
1.737386264059453737e+06,1.373594054626300909e-02,1.000111395096342432e-08,4.000000000000000000e+00
1.737386653897256358e+06,1.334610274364240491e-02,1.000108233436650840e-08,4.000000000000000000e+00
1.737387032671127003e+06,1.296732887299731352e-02,1.000105161517149457e-08,4.000000000000000000e+00
1.737387400695069693e+06,1.259930493030697075e-02,1.000102176790404229e-08,4.000000000000000000e+00
1.737387758274176391e+06,1.224172582360915848e-02,1.000099276781300348e-08,4.000000000000000000e+00
1.737388105704880552e+06,1.189429511944763325e-02,1.000096459085007050e-08,4.000000000000000000e+00
1.737388443275202531e+06,1.155672479746863192e-02,1.000093721364959798e-08,4.000000000000000000e+00
1.737388771264988696e+06,1.122873501130379655e-02,1.000091061350935426e-08,4.000000000000000000e+00
1.737389089946142631e+06,1.091005385736934855e-02,1.000088476837176926e-08,4.000000000000000000e+00
1.737389399582851445e+06,1.060041714855469719e-02,1.000085965680539567e-08,4.000000000000000000e+00
1.737389700431804173e+06,1.029956819582730602e-02,1.000083525798722881e-08,4.000000000000000000e+00
1.737389992742405040e+06,1.000725759495981089e-02,1.000081155168552112e-08,4.000000000000000000e+00
1.737390276756979758e+06,9.723243020242080051e-03,1.000078851824285474e-08,4.000000000000000000e+00
1.737390552710976452e+06,9.447289023548363987e-03,1.000076613855994531e-08,4.000000000000000000e+00
1.737390820833161706e+06,9.179166838293895125e-03,1.000074439407963767e-08,4.000000000000000000e+00
1.737391081345808692e+06,8.918654191307722953e-03,1.000072326677161795e-08,4.000000000000000000e+00
1.737391334464882733e+06,8.665535117266700074e-03,1.000070273911756891e-08,4.000000000000000000e+00
1.737391580400219886e+06,8.419599780114367035e-03,1.000068279409631220e-08,4.000000000000000000e+00
1.737391819355700864e+06,8.180644299136475076e-03,1.000066341517003575e-08,4.000000000000000000e+00
1.737392051529419608e+06,7.948470580391586368e-03,1.000064458627028469e-08,4.000000000000000000e+00
1.737392277113848832e+06,7.722886151168495243e-03,1.000062629178487362e-08,4.000000000000000000e+00
1.737392496295997640e+06,7.503704002359882184e-03,1.000060851654476431e-08,4.000000000000000000e+00
1.737392709257568931e+06,7.290742431068792870e-03,1.000059124581147097e-08,4.000000000000000000e+00
1.737392916175107704e+06,7.083824892295524644e-03,1.000057446526500992e-08,4.000000000000000000e+00
1.737393117220148677e+06,6.882779851322993331e-03,1.000055816099187736e-08,4.000000000000000000e+00
1.737393312559358543e+06,6.687440641457214827e-03,1.000054231947349362e-08,4.000000000000000000e+00
1.737393502354673808e+06,6.497645326191559684e-03,1.000052692757507265e-08,4.000000000000000000e+00
1.737393686763434671e+06,6.313236565329134048e-03,1.000051197253463207e-08,4.000000000000000000e+00
1.737393865938516567e+06,6.134061483433470019e-03,1.000049744195250950e-08,4.000000000000000000e+00
1.737394040028455434e+06,5.959971544565632710e-03,1.000048332378104433e-08,4.000000000000000000e+00
1.737394209177572047e+06,5.790822427952662180e-03,1.000046960631448605e-08,4.000000000000000000e+00
1.737394373526091455e+06,5.626473908545449702e-03,1.000045627817945860e-08,4.000000000000000000e+00
1.737394533210258698e+06,5.466789741301909290e-03,1.000044332832536830e-08,4.000000000000000000e+00
1.737394688362451736e+06,5.311637548264115660e-03,1.000043074601536615e-08,4.000000000000000000e+00
1.737394839111292269e+06,5.160888707730918769e-03,1.000041852081729013e-08,4.000000000000000000e+00
1.737394985581750982e+06,5.014418249018490377e-03,1.000040664259515854e-08,4.000000000000000000e+00
1.737395127895252313e+06,4.872104747686535446e-03,1.000039510150068142e-08,4.000000000000000000e+00
1.737395266169774113e+06,4.733830225886776800e-03,1.000038388796514925e-08,4.000000000000000000e+00
1.737395400519945892e+06,4.599480054108425614e-03,1.000037299269147547e-08,4.000000000000000000e+00
1.737395531057144515e+06,4.468942855484783760e-03,1.000036240664636968e-08,4.000000000000000000e+00
1.737395657889585011e+06,4.342110414989292649e-03,1.000035212105305349e-08,4.000000000000000000e+00
1.737395781122411834e+06,4.218877588165924168e-03,1.000034212738386719e-08,4.000000000000000000e+00
1.737395900857785251e+06,4.099142214749008570e-03,1.000033241735319240e-08,4.000000000000000000e+00
1.737396017194965621e+06,3.982805034378543267e-03,1.000032298291052690e-08,4.000000000000000000e+00
1.737396130230396986e+06,3.869769603013992372e-03,1.000031381623400449e-08,4.000000000000000000e+00
1.737396240057785530e+06,3.759942214470356897e-03,1.000030490972368822e-08,4.000000000000000000e+00
1.737396346768178279e+06,3.653231821721419480e-03,1.000029625599537978e-08,4.000000000000000000e+00
1.737396450450038305e+06,3.549549961695447602e-03,1.000028784787450663e-08,4.000000000000000000e+00
1.737396551189318066e+06,3.448810681933537053e-03,1.000027967839011167e-08,4.000000000000000000e+00
1.737396649069530424e+06,3.350930469576269589e-03,1.000027174076910275e-08,4.000000000000000000e+00
1.737396744171818253e+06,3.255828181747347314e-03,1.000026402843059635e-08,4.000000000000000000e+00
1.737396836575021502e+06,3.163424978498369320e-03,1.000025653498062033e-08,4.000000000000000000e+00
1.737396926355742151e+06,3.073644257849082306e-03,1.000024925420657184e-08,4.000000000000000000e+00
1.737397013588408940e+06,2.986411591060459704e-03,1.000024218007220624e-08,4.000000000000000000e+00
1.737397098345337668e+06,2.901654662331566367e-03,1.000023530671265912e-08,4.000000000000000000e+00
1.737397180696791736e+06,2.819303208263590835e-03,1.000022862842951138e-08,4.000000000000000000e+00
1.737397260711040813e+06,2.739288959186524357e-03,1.000022213968605440e-08,4.000000000000000000e+00
1.737397338454416720e+06,2.661545583279803333e-03,1.000021583510270914e-08,4.000000000000000000e+00
1.737397413991368609e+06,2.586008631391450725e-03,1.000020970945272810e-08,4.000000000000000000e+00
1.737397487384516979e+06,2.512615483021363519e-03,1.000020375765750026e-08,4.000000000000000000e+00
1.737397558694704669e+06,2.441305295331403814e-03,1.000019797478275263e-08,4.000000000000000000e+00
1.737397627981048077e+06,2.372018951922654894e-03,1.000019235603417287e-08,4.000000000000000000e+00
1.737397695300985361e+06,2.304699014639481798e-03,1.000018689675350658e-08,4.000000000000000000e+00
1.737397760710324859e+06,2.239289675140753409e-03,1.000018159241478541e-08,4.000000000000000000e+00
1.737397824263291201e+06,2.175736708799376994e-03,1.000017643862045750e-08,4.000000000000000000e+00
1.737397886012569768e+06,2.113987430231645780e-03,1.000017143109779252e-08,4.000000000000000000e+00
1.737397946009350475e+06,2.053990649525075981e-03,1.000016656569533310e-08,4.000000000000000000e+00
1.737398004303371068e+06,1.995696628931909952e-03,1.000016183837944715e-08,4.000000000000000000e+00
1.737398060942957411e+06,1.939057042589411054e-03,1.000015724523095127e-08,4.000000000000000000e+00
1.737398115975063527e+06,1.884024936472997007e-03,1.000015278244201545e-08,4.000000000000000000e+00
1.737398169445310952e+06,1.830554689047858129e-03,1.000014844631275512e-08,4.000000000000000000e+00
1.737398221398026915e+06,1.778601973084732897e-03,1.000014423324839057e-08,4.000000000000000000e+00
1.737398271876280196e+06,1.728123719803989012e-03,1.000014013975611527e-08,4.000000000000000000e+00
1.737398320921917213e+06,1.679078082786872924e-03,1.000013616244225698e-08,4.000000000000000000e+00
1.737398368575596716e+06,1.631424403283744965e-03,1.000013229800953315e-08,4.000000000000000000e+00
1.737398414876824012e+06,1.585123175987973891e-03,1.000012854325411611e-08,4.000000000000000000e+00
1.737398459863982629e+06,1.540136017370969139e-03,1.000012489506327558e-08,4.000000000000000000e+00
1.737398503574366914e+06,1.496425633085891665e-03,1.000012135041250010e-08,4.000000000000000000e+00
1.737398546044212999e+06,1.453955787001177599e-03,1.000011790636312796e-08,4.000000000000000000e+00
1.737398587308728369e+06,1.412691271631047072e-03,1.000011456006002618e-08,4.000000000000000000e+00
1.737398627402121201e+06,1.372597878798842430e-03,1.000011130872892693e-08,4.000000000000000000e+00
1.737398666357629234e+06,1.333642370766028673e-03,1.000010814967440925e-08,4.000000000000000000e+00
1.737398704207546310e+06,1.295792453689500719e-03,1.000010508027754321e-08,4.000000000000000000e+00
1.737398740983250318e+06,1.259016749681904834e-03,1.000010209799369956e-08,4.000000000000000000e+00
1.737398776715228101e+06,1.223284771898761319e-03,1.000009920035047517e-08,4.000000000000000000e+00
1.737398811433101771e+06,1.188566898228600715e-03,1.000009638494564323e-08,4.000000000000000000e+00
1.737398845165652223e+06,1.154834347777068627e-03,1.000009364944522762e-08,4.000000000000000000e+00
1.737398877940844046e+06,1.122059155954047973e-03,1.000009099158133732e-08,4.000000000000000000e+00
1.737398909785847645e+06,1.090214152354747031e-03,1.000008840915060473e-08,4.000000000000000000e+00
1.737398940727062523e+06,1.059272937476634941e-03,1.000008590001215902e-08,4.000000000000000000e+00
1.737398970790139167e+06,1.029209860833361738e-03,1.000008346208577993e-08,4.000000000000000000e+00
1.737400000000000000e+06,0.000000000000000000e+00,9.999999999999982011e-09,4.000000000000000000e+00
